e04 , 形容極度不悅。 , 去年 除夕 現在 第一 次 發燒 ， 心裡 超 < 幹 > ！ 沒破 一年 生病 紀錄 ！
蔣 , 專有名詞。近代中國政治家，名經國，字建豐，曾任中華民國第六任、第七任總統。「蔣經國」的縮寫。 , 李 根本 學會 < 蔣 > 權力 政治 ， 會 鬥得 鼻青臉腫 。
蔣經國 , 專有名詞。近代中國政治家，名經國，字建豐，曾任中華民國第六任、第七任總統。 , 李登輝 政治 老師 < 蔣經國 > ， 其實 李登輝 有點 自我 膨脹 。
蔣緯國 , 專有名詞。中華民國陸軍中將、國家安全會議秘書長，蔣中正次子。 , < 蔣緯國 > 非常 推崇 父親 一句話 ： 職責 明確 。
蔥 , 形容顏色像蔥一樣的綠色的。 , 纖葉 亭亭 ， 挺秀 < 蔥 > 碧 ， 蘊含 蓬勃 生機 ， 令 古人 感嘆 不已 。
蔥 , 普通名詞。接尾詞。混織在布料中的具有金屬色澤的絲線。 , 超 華麗 亮 < 蔥 > 、 金 < 蔥 > 、 銀 < 蔥 > 、 紅 < 蔥 > 、 藍 < 蔥 > 、 紫 < 蔥 > 、 彩 < 蔥 > 、 絲襪 。
蔥 , 普通名詞。蔬菜的一種，石蒜科多年生草本植物，葉呈綠色管狀，中空，上端尖，根部為白色，常用來作為香辛料。常用接尾詞。 , 三星 < 蔥 > 纖維 細緻 、 口感 獨特 ， 烹調 高檔 料理 不可或缺 食材 。
蕉 , 普通名詞。以芭蕉科植物纖維製成的紡織品。 , 嶺南 所 産 棉 、 絲 、 麻 、 < 蕉 > 、 葛等 紡織品 ， 種類 繁多 ， 花色 鮮美 ， 滿足 各界 人士 不同 需要 。
蕉 , 普通名詞。接尾詞。具有像芭蕉科植物的大葉子的植物。 , 天 晚上 當 回家 ， 走到 巷子口 ， 看見 兩 株 美麗 旅人 < 蕉 > 矗立 黑夜 之中 ， 彷若 兩 巨大 扇子 。
蕩 , 使船在水面上運動。 , 兩 個人 合力 收了網 ， 船 < 蕩 > 向 湖岸 。
蕩 , 來回移動或晃動。 , 九族 海盜船 < 蕩 > 比 六福村 高 ， 幸好 沒去 坐 最 後面 。
蕩 , 因受到特定刺激而產生情緒起伏。常與「心」連用。 , 這一笑 ， 自令 宋子 心神 < 蕩 > ， 幾 持 。
蕩 , 專有名詞。詩經大雅中的一篇。 , 《 大雅 < 蕩 > 篇 》 ： 「 匪 上帝 不時 ， 殷 不用 舊 。 」 說明 上帝 本 慈悲 。
蕩 , 形容後述器材可以搖動的。 , 公園 里有 幾 條 長椅 、 副 蹺蹺板 一架 < 蕩 > 椅 。
蕩 , 形容比喻徹底清除。 , 英法 聯軍 洗 < 蕩 > 北京 ， 火燒 圓明園 。
蕩 , 形容比喻情緒變得低落。為英語down的音譯。 , 看到 過去 對話 真 很樂 ， 想到 現在 < 蕩 > 。
蕩 , 形容行為舉止或特質容易使人產生情色聯想的。 , < 蕩 > 少婦 ， 舞跳得 極好 。
蕩 , 普通名詞。淺水湖。常用接尾詞。 , 當地 群眾 重視 保養 藕 < 蕩 > ， 採取 藕 < 蕩 > 養魚 ， 培修 < 蕩 > 灘 。
蕩 , 比喻將特定對象全部用出。 , 追求 夢想 ， 費盡 千心萬苦 ， 傾 < 蕩 > 家產 ， 始終 得不到 。
蕩 , 比喻聲音在後述空間裡來回傳送。 , 隨之 ， 一串 清朗 笑聲 < 蕩 > 開 。
蕩 , 水或水上漂浮物隨著水波的運動而運動。 , 艘 駛過 湖中 蘆葦 船 ， < 蕩 > 起 層層 波紋 。
蕩 , 沒有固定目標地到處移動。 , 多年來 東飄西 < 蕩 > ， 獨來獨往 ， 從來 人 關心 過 。
蕪 , 形容成為荒廢的狀態。 , 家園 < 蕪 > ， 何時 重整 ？
蕪 , 形容比喻用字不精簡。 , 續 通鑑 大量 引用 舊史 原文 ， 敘事 詳而 < 蕪 > 。
蕪 , 普通名詞。雜亂生長的雜草。 , 牆 上 爬滿 綠 < 蕪 > ， 院裡 不少 青苔 。
蕭 , 專有名詞。台灣當代政治人物，曾任台灣行政院院長(1997-1999)、中國國民黨副主席(2000-2005)。「蕭萬長」的縮寫。 , 網路族 看好 總統 候選人 之中 < 蕭 > ， 宋張 平分秋色 ， 扁呂 遙望 嘆氣 。
蕭 , 專有名詞。姓。 , 大家 好 ， 我姓 < 蕭 > ， 名字 叫做 金華 ， 今年 六十二 歲 。
蕭 , 普通名詞。菊科艾屬，多年生草本，莖質硬，葉具香氣。 , 女子 ： 「 外出 採 < 蕭 > ， 整整 天 見面 ， 彷彿 三年 。 」
薄 , 不重視後述對象。常用「厚…薄…」。 , 台灣 高等 教育 資源 上 一直 批評為 「 重北輕南 、 厚西 < 薄 > 東 」 ， 高校 集中 北部 ， 30 多 所在 北區 。
薄 , 向後述對象靠近以縮短彼此間的距離。 , 雪飛 芳樹 ， 幽紅雨淡 ， 晚霞 < 薄 > 日 ， 迷香 霧流 ， 舞豔 花落 。
薄 , 專有名詞。姓。 , 次 胡錦濤 針對 < 薄 > 家 請求 ， 親自 徵詢 < 薄 > 波 本來 意見 ， 令 < 薄 > 家 十分 感動 。
薄 , 形容情感或意志力不強的。 , 珍妮佛 嘉納 人紅 情 < 薄 > ， 剛 好萊塢 影壇 闖出 一點 名堂 ， 驚爆 鬧 婚變 。
薄 , 形容氣味不濃郁的。 , 會 愈 退化 。 ∥ 這樣子 。 ∥ 味道 會 < 薄 > 。 ∥ 腺體 破壞 ， 難道 身體 壞處 ？
薄 , 形容物體表面和底面間隔長度較小的。 , 修行 者 石板 地面 上鋪 一塊 斑駁 破舊 < 薄 > 布 ， 盤腿 坐 。
薄 , 形容苛刻嚴厲的。 , 待人 < 薄 > ， 人 結惡 ， 落到 最後 竟 殘廢 無家可歸 人 。
薄 , 形容量少且稀疏的。 , 次 冷氣團 水氣 不足 ， 合歡山 上 只降 點 < 薄 > 雪 。
薄 , 形容金錢數量少的。 , 二倍速 機器 價格 低 、 利潤 < 薄 > ， 代替品 下 ， 目前 仍以 二倍速 為主 。
薄 , 形容音色微弱。 , 音質 < 薄 > ， 假聲 混入 好 ， 可能 練成 女高音 。
薛 , 專有名詞。姓。 , ∥ 小姐 ， 您 貴姓 ﹖∥ 我姓 < 薛 > 。 ∥
薦 , 在特定宗教信仰中，以犧牲人或牲畜的生命來取悅靈性存在物。 , 初熟節 ， 七七 節內 ， 給 上主 獻 < 薦 > 新 素祭 時 ， 應 召開 聖會 ， 一切 勞工 不許 做 。
薦 , 提出後述對象並陳述其優點，以供選擇。 , 張籍 五十五 歲 元稹 所 < 薦 > ， 得任 祕書郎 。
薦 , 普通名詞。以草製成的席子。 , 五月 五日 更 惡日 尤 ， 除了 忌 「 曝床 < 薦 > 席 」 ， 甚至 「 舉 五月 子 」 諺語 。
薪 , 專有名詞。姓。 , 那裡 姓石 漂亮 MM 位姓 < 薪 > 銷售 經理 。
薪 , 普通名詞。供燃燒用的木材。 , 舊式 燒 < 薪 > 柴 灶 ， 需 設置 煙囪 。
薪 , 普通名詞。工作所獲得的金錢報酬。 , 新竹市 公益 單位 徵 職員 ， < 薪 > 兩萬八千三 。
藉以 , 關聯連接詞。承接前述作為工具或方法的事件，來達成後述目的。 , 許多 日本 企業 紛紛 轉移 生產 基地 ， < 藉以 > 降低 成本 。
藉助 , 依靠後述對象的幫助。 , 國家 發展 一定 < 藉助 > 外國人 ， 可悲 。
藉 , 引介工具或方法。 , 漫畫家 職責 瞭解 事物 基本 性質 ， < 藉 > 畫筆 賦予 真實性 持久 反省 空間 。
藉由 , 引介工具或方法。 , 環境 教育 目標 ， 需 < 藉由 > 環境 教育 活動 實施 來 達成 。
藉著 , 引介工具或方法。 , 簡單 ， 染髮劑 < 藉著 > 氧化劑 ， 毛髮 上 氧化 。
藍 , 專有名詞。姓。 , 這位 正直 < 藍 > 同學 ， 好 ， < 藍 > 同學 鼓掌 。
藍 , 形容像晴空、大海的顏色的。 , 彩色 面孔 上 ， 副 有神 < 藍 > 眼睛 向 這邊 瞅 。
藍 , 形容心情憂鬱的。 , 今天 < 藍 > < 藍 > 星期一 ， 提不起 精神 星期一 。
藍 , 形容支持不反對兩岸統一的政治立場。 , 中時 政治 立場 < 藍 > ， 副刊 專題 報導 個人 最有 深度 。
藍 , 普通名詞。光譜上的顏色，在綠、靛之間，像晴空、大海的顏色。常用接尾詞。 , 那一天 黑板 上 掛 好多 張 地圖 ， 用紅 < 藍 > 色 表示 英普 聯軍 法軍 位置 。
藍 , 普通名詞。通指不反對兩岸統一的政治立場。 , 宋楚瑜 此舉 視為 < 藍 > 橘 合作 出現 嫌隙 。
藏 , 主事者不讓自己被發現。 , 隻 兔子 < 藏 > 花圃 裡 ， 旁邊 專業 攝影師 拍 上面 花 。
藏 , 前述對象在不容易被看到的位置。 , 排氣管 位置 半 < 藏 > 車身 尾部 。
藏 , 在自然界中以自然狀態存在尚未開發的礦物。 , 雲霧 山 < 藏 > 煤 豐富 、 遍布 石灰石 礦 ， 所產 雲霧 茶 遠近 著名 。
藏 , 地方詞。位於青藏高原之上，比鄰尼泊爾、不丹及印度等地，現為中華人民共和國的自治區之一。「西藏」的縮寫。 , 川流不息 車輛 、 人群 ， 想起 過 次 震撼 世界 運糧 進 < 藏 > 之舉 ？
藏 , 專有名詞。中國境內的少數民族之一，主要聚居在青藏高原，四川、青海、甘肅、雲南等省也有分怖，舊稱吐蕃。 , < 藏 > 傳 法器 滿族 服飾 ， 流露 不同於 漢族 風情 。
藏 , 專有名詞。姓。 , 南朝 宋有 < 藏 > 凝之 。
藏 , 接尾詞。在特定地點以自然狀態存在的礦物的總稱。 , 經過 進一步 鑽探 ， 可能 地區 找到 批 高產 、 高濃度 大型 油氣 < 藏 > 。
藏 , 收集特定對象並予以整理保存。 , 這座 迷宮 建造 曲折 奇幻 之極 ， 國內 珍奇 寶物 ， 盡數 < 藏 > 宮中 。
藏 , 普通名詞。佛教典籍的總稱。常用接尾詞。 , 寶 臺大 寺 ， 為立 禪師 所建 ， 三 年前 立師 東遊 請 < 藏 > ， 久 離此山 。
藏 , 普通名詞。藏族人的文字和語言。 , 胡繼 歐是 兼通 漢 < 藏 > 兩 種 語言 文字 < 藏 > 學 名家 。
藏 , 比喻前述對象隱含後述對象。 , 媽媽 鍋子 裡 ， 到底 < 藏 > 什麼 祕密 ？
藝 , 專有名詞。姓。 , 元代 < 藝 > 元 。
藝文 , 普通名詞。「藝術與文學」的簡省。 , < 藝文 > 人士 小孩 直接 接觸 ， 學生 增加 學校 教育 以外 創作 視野 。
藝 , 普通名詞。可以達到的限度。 , 桓子 驕泰 奢侈 ， 貪慾 無 < 藝 > 。
藝 , 普通名詞。才能與技藝。 , 古人 必學 琴 、 棋 、 書 、 畫四 < 藝 > 中 ， 書 占 一席 地位 。
藝術家 , 普通名詞。從事藝術創作的工作者。 , 認識 其他 評審員 ， 或者 任何 位 < 藝術家 > 作品 。
藝術 , 形容具有美的價值的。 , 2 月 21 日 星期六 ， 嘉義 鐵道 藝術村 週末 邀約 希望 能夠 帶給 您 非常 < 藝術 > 一天 。
藝術 , 形容比喻技巧高明的。 , 說話 用詞 很妙 ， 罵起 人來 < 藝術 > 。
藝術 , 普通名詞。具有美或傳達重要意念的事物的呈現。 , 詩經 「 如切 如磋 、 如琢 如磨 」 句 ， 具體 呈示 周代 先民 雕刻 < 藝術 > 製作 。
藝術 , 普通名詞。大學中教授藝術的知識的研究單位。藝術系所的簡省。 , 考上 北 藝大 < 藝術 > 後 ， 同學 一起 參加 腦 天氣 比賽 得獎 作品 。
藝術 , 普通名詞。比喻特定技能的最高境界。 , 彈性 成功 做人 < 藝術 > ， 更 成功 做事 不二 法寶 。
藝術 , 普通名詞。研究藝術的知識。 , 人 研究 內容 包含 中國 < 藝術 > 、 戲劇史 、 小說 、 以及 不少 中國 音樂 。
藝術 , 普通名詞。藝術活動以及與藝術相關的周邊產業，常出現在比喻的用法中，當作一個圈子或範圍。 , 當代 藝家 之言 一本 華文 藝評 季刊 ， < 藝術 > 圈 總體 環境 觀察 建言 ， 以及 切問 近思 迴響 。
藤 , 專有名詞。姓。 , 明代 < 藤 > 文澤 。
藤 , 形容以經過加工的藤莖編成的。 , 甜美 度 up up ， 擁有 輕盈 俏皮 < 藤 > 包 絕對 不二法門 。
藤 , 普通名詞。植物名，蔓生性木本植物的通稱，莖細長，不能直立。常用接尾詞。 , 目前 市面 上 杯墊 種類 不少 ， 質料 軟木塞 、 < 藤 > 原木 等 。
藤 , 普通名詞。蔓生植物的卷鬚或匍匐莖。常用接尾詞。 , 那兒 片 < 藤 > 葉 茂盛 蕃薯 地 ， 簡陋 草棚 。
藥 , 以有毒物質使後述對象失去生命。常與「死」連用。 , 成為 「 砒 霜 < 藥 > 死 老虎 」 ！
藥品 , 用於治療疾病的物質。 , 項 < 藥品 > 胎兒 可能 會 造成 傷害 ， 孕婦 服用 前應 先經 醫師 診斷 。
藥 , 專有名詞。姓。 , 過來 台灣 之前 ， < 藥 > 家 過 刻苦 生活 。
藥 , 普通名詞。令人上癮並危害身體健康的物質。常用接尾詞。 , 爛 詩人 靠著 多 嗑 < 藥 > ， 寫出 精采 詩來 。
藥 , 普通名詞。具有能夠治療或預防疾病效果的物質。常用接尾詞。 , 看病 時 ， 要用 最好 < 藥 > ， 多少 錢 沒關係 。
藥物 , 普通名詞。具有能夠治療或預防疾病效果的物質。 , 針灸 補瀉 手法 ， < 藥物 > 寒涼 溫熱 等 屬性 。
藺相如 , 專有名詞。戰國時期政治家，趙國的臣子。 , < 藺相如 > 坐 車上 ， 遠遠地 看到 廉頗 前面 ， 趕緊 命令 車伕 拐到 旁邊 。
藻 , 普通名詞。隱花植物的一類，沒有根、莖、葉的區分，大多生長在水裡或潮濕的陸地上。常用接尾詞。 , 這邊 網友 提出 經驗談 ， 認為 蘋果螺 除 < 藻 > 功效 較 黑殼蝦 為強 ！
藻類 , 普通名詞。隱花植物的一類，沒有根、莖、葉的區分，大多生長在水裡或潮濕的陸地上。 , 雖說 水草缸 中 水質 較 穩定 ， 過量 磷 容易 造成 < 藻類 > 滋長 。
蘇 , 地方詞。中國城市名，位於江蘇省，在太湖東岸。「蘇州」的簡省。 , 蘇杭 此行 最 大 期盼 ， 亦 努力 天 十餘 公里 腳程 ， 走過 < 蘇 > 杭 盛景 。
蘇 , 地方詞。中國省名，位於長江下游，在黃海、東海、山東、浙江、河南之間的區域。「江蘇省」的簡稱。 , 大陸 假貨 害人 ， 除了 廣東 毒酒 ， 廣東 < 蘇 > 浙 地區 最近 紛紛 出現 毒 魚翅 ， 浙江 出現 毒 罐頭 。
蘇 , 地方詞。國名，包括現在的俄羅斯、烏克蘭等共和國，已於西元1991年解體。「蘇維埃社會主義共和國聯邦」的縮寫。 , 自 蘇聯 進口 金額 達 三千七百二十萬 美元 ， 我國 < 蘇 > 貿易 首度 出現 順差 。
蘇 , 地方詞。臺灣地名，宜蘭縣內的一個鎮，以蘇澳港著名。「蘇澳」的簡省。 , < 蘇 > 花 ， 指 蘇澳 花蓮 一段 綿延 美麗 海岸線 。
蘇 , 專有名詞。北宋文學家，名軾，字子瞻，號東坡居士。「蘇東坡」的縮寫。 , 北宋 豪放 詞 開創 者 蘇東坡 繼承者 南宋 辛棄疾 ， 兩 宋詞 壇上 稱為 < 蘇 > 辛 。
蘇 , 專有名詞。外文名字。 , 十六 歲時 ， < 蘇 > 舉家 遷往 英國 ， 當地 繼續 受 教育 。
蘇 , 專有名詞。姓。 , < 蘇 > 小姐 ： 噢 ， 這兒 福昌 公司 ， 我姓 < 蘇 > 。
蘇 , 專有名詞。治理蘇聯的政府。「蘇維埃社會主義共和國聯邦」的縮寫。 , 美 < 蘇 > 對話 取決 莫斯科 深化 民主 改革 走向 威權 統治 老路 。
蘇 , 專有名詞。蘇東坡的作品。 , 對比 柳 < 蘇 > 之後 ， 會 清晰 地 感到 二人 性情 方面 巨大 差異 ， 蘇軾 博大 胸懷 ， 令 三百 年前 前輩 汗顏 。
蘇州 , 地方詞。中國城市名，位於江蘇省，在太湖東岸。 , 公是 當今 全國 第一 大 畫家 ， < 蘇州 > 會 認識 ﹖
蘇州 , 普通名詞。蘇州的文化。 , 產品 主題 台中 推出 ， 同時 擁有 < 蘇州 > 庭園 、 新加坡 海灘 。
蘇 , 普通名詞。江蘇的文化。 , 自從 上海 逐步 發展 成為 繁忙 通商口岸 後 ， < 蘇 > 浙菜 作為 上海 幫菜 ， 上海 本幫菜 系 經過 百多 年來 融匯 ， 發展 成為 現代 上海 菜 。
蘇 , 普通名詞。蘇州的文化。 , 蘇州 盛產 「 < 蘇 > 繡 」 聞名 。 、 < 蘇 > 繡 名 「 蘇州 刺繡 」 。
蘇東坡 , 專有名詞。北宋文學家，名軾，字子瞻，號東坡居士。 , 「 寒食帖 」 出自 < 蘇東坡 > 之手 ， 流放 黃州 時 作品 。
蘇東坡 , 專有名詞。蘇東坡的作品。 , 邱貴榮 喜歡 文學 ， 獨愛 < 蘇東坡 > 。
蘇格蘭 , 地方詞。英國大不列顛島三部份之一，位於英格蘭島北部，西元1707年合併於英格蘭。 , 高大 茂盛 樅樹 同伴 想起 < 蘇格蘭 > 家鄉 。
蘇格蘭 , 普通名詞。蘇格蘭的文化。 , 建議 聖誕節 時 不妨 今年 冬季 流行 絲絨 配上 紅 、 綠色系 短 毛衣 、 外套 < 蘇格蘭 > 格子 A 字裙 ， 整體 感覺 具有 聖誕節 節慶 風味 ， 跟上 流行 腳步 。
蘇武 , 專有名詞。西漢使臣，出使匈奴，被匈奴扣留十九年到北海牧羊仍不降服，因其節操留名，字子卿。 , 漢武帝 派 < 蘇武 > 等 出使 匈奴 ， 匈奴 王 單于 逼降 ， < 蘇武 > 寧死 ， 放於 北海 牧羊 。
蘇澳 , 地方詞。臺灣地名，宜蘭縣內的一個鎮，以蘇澳港著名。 , 便利 海上 交通 ， < 蘇澳 > 、 臺中 新闢 海港 。
蘇澳鎮 , 地方詞。臺灣地名，宜蘭縣內的一個鎮，以蘇澳港著名。 , 昨天 上午 ， 不滿 灌溉 渠道 遭到 污染 < 蘇澳鎮 > 龍德里 冬山鄉 三奇村 農民 十餘 人 ， 情緒 激動 。
蘇聯 , 地方詞。國名，包括現在的俄羅斯、烏克蘭等共和國，已於西元1991年解體。「蘇維埃社會主義共和國聯邦」的縮寫。 , 三月 初 周率 幹部 、 省 負責人 中國 、 < 蘇聯 > 專家 乘船 查勘 三峽 。
蘇聯 , 專有名詞。治理蘇聯的政府。「蘇維埃社會主義共和國聯邦」的縮寫。 , 美 、 蘇 領袖 巴黎 會談 雖未 獲致 結論 ， 外交圈 盛傳 < 蘇聯 > 暗中 協助 布希 。
蘇聯 , 普通名詞。蘇聯的文化。「蘇維埃社會主義共和國聯邦」的縮寫。 , 教堂 洋蔥式 圓形 屋頂 所能 想像得到 最 < 蘇聯 > 風味 景象 。
蘊含 , 前述對象本身有後述成分存在。 , 氨基酸 < 蘊含 > 蛋白質 食物 中 找到 ， 例如 魚 、 蛋 、 肉類 、 豆類 、 堅果 種子 。
蘊含 , 比喻具有後述意義或情感。 , 本片 喜劇 背後 < 蘊含 > 情感 ， 人們 沈思 自我 轉變 意義 。
蘋果電腦 , 總部位於美國加利福尼亞庫比蒂諾的公司，核心業務是電子科技產品。 , 蘋果 電腦 高科技 企業 中以 創新 聞名 世界 。
蘭 , 地方詞。中國城市名，甘肅省的省會。「蘭州」的簡省。 , 借助 第四 屆 中國 藝術節 蘭州 召開 良好 機遇 ， 94 < 蘭 > 交會 邀請 上千 名 中外 客商 企業界 人士 來 < 蘭 > 進行 經貿 洽談 。
蘭 , 地方詞。臺灣地名，位於臺灣東北部，介於臺北縣和花蓮縣之間的地區。「宜蘭」的簡省。 , 全國 大專 < 蘭 > 友會 古老 校友會 組織 ， 至今 營運 將近 18 年頭 。
蘭 , 專有名詞。姓。 , 演員 抱怨 一聲 ： 「 這姓 < 蘭 > 小子 真重 ！ 」 當然 < 蘭 > 夜影 有意 ！
蘭嶼 , 地方詞。鄉名，隸屬臺東縣，臺灣的離島之一。 , 核廢料 桶 表面 暴露率 亦 未 超過 二千 ， 符合 < 蘭嶼 > 貯存場 要求 。
蘭嶼 , 普通名詞。蘭嶼的文化。 , 自豪 ， 觀光客 ， 騎 著車 ， 卯起來 給他 環島 繞圈圈 ， 小 海灣 ， 過 < 蘭嶼 > 式 下午 。
蘭 , 普通名詞。麻將中的牌面，為四種花牌之一。 , 花牌 麻將 民初 傳入 台灣 時 台灣 首創 ， 分 春夏秋冬 梅 < 蘭 > 菊竹 二組 八張 。
虎 , 專有名詞。姓。 , 漢代 名產 珍珠 產地 合浦 ， 太守 名 < 虎 > 旗 ， 元代 < 虎 > 秉 ， 河內 知縣 。
虎 , 專有名詞。臺灣職棒球隊之一(1990-1999)，由三商企業所資助。「三商虎」的簡省。 , < 虎 > 隊 左投 陳明德 銜命 搏熊 ， 獅兄 阿草 獵鷹 圖再 創 完封 。
虎 , 普通名詞。中國十二生肖之一，排在第三位。 , < 虎 > 年 裡 地產 跌至 谷底 ， 再跌 下去 便會 令 整個 香港 銀行 體系 崩潰 。
虎 , 普通名詞。哺乳類動物，全身黃褐色，具黑色條紋，性凶猛。常用接尾詞。 , 孟加拉 < 虎 > ， 名 印度 < 虎 > ， 目前 數量 最多 ， 分佈 最廣 < 虎 > 亞種 。
虎 , 普通名詞。接尾詞。以虎為形象製成的人造物。 , 商代 青銅 < 虎 > 自 1989 年 出土 以來 ， 專家 至今 未能 搞 明白 幹什麼 用 。
虎 , 普通名詞。比喻前述對象像虎一樣的特定正面特質。常與「龍」連用。 , 文王 龍顏 < 虎 > 肩 ， 身長 十尺 ， 胸有 四乳 。
虎 , 普通名詞。生肖屬虎的人。 , < 虎 > ： 吉凶 相半 ， 須防 不測 憂 ， 防 小人 暗傷 ， 勿 貪 不義之財 。
虐 , 以殘忍的行為對待。 , 許多 家暴 婦女 承受不了 壓力 ， 選擇 攜子 自殺 ， < 虐 > 子 報復 。
虐 , 形容殘忍的。 , 民間 傳說 反映 元末 江淮 漢人 不堪 蒙古 < 虐 > 政 ， 揭竿 反抗 集體 記憶 。
處 , 以特定態度對待。 , 人家 俗語說 好 ， 得意 時 < 處 > 以淡 ， 失意 時 < 處 > 以忍 。
處在 , 位於後述狀態。 , 環境 變遷 ， 不利於 ， < 處在 > 困境 中 時 ， 做 一些 欺瞞 眾生 事情 出來 。
處在 , 位置在後述地點。 , 都市 裡 生活 人 常常 面對 一棟棟 大樓 ， 似乎 < 處在 > 都市 叢林 裡 。
處 , 地方詞。機關中的組織單位。常用接尾詞。 , 該 局現 設有 三組 、 三室 、 二 < 處 > 。
處 , 地方詞。特定對象所在的地方。 , 李文秀 捧起 地下 沙土 石塊 ， 堵塞 進口 < 處 > 。
處 , 存在於特定的時間或空間。 , 該 超商 正 < 處 > 調高 產品 價格 自行 吸收 成本 兩難 階段 。
處 , 採取行動以解決特定事件。 , 行事 風格 做 任何 事 一定 會 秉公 < 處 > 。
處於 , 位於後述狀態。 , 香港 股市 後市 仍 < 處於 > 多頭 走勢 ， 投資人 仍 酌量 擇優 買進 。
處於 , 位置在後述地點。 , 溫泉 位於 綠島 東南角 ， < 處於 > 東北 季風 迎風面 。
處 , 普通名詞。比喻特定的抽象地方。 , 今年 近 70 歲 駝工 李玉德 ， 當 說到 動情 < 處 > ， 哽咽 說不出 話來 。
處 , 法院對定罪對象做出特定處罰。 , 高等 法院 宣示 被告 < 處 > 7 月 有期徒刑 。
處理 , 使動物失去生命。 , 礙事 家伙 ， 應當 < 處理 > 。
處 , 與人互動。 , 年紀 相當 ， 散了 就算 ， 不散 < 處 > 不久 。
處處 , 位置詞。每個地方。 , 施工 ， 校園 < 處處 > 可見 砂石車 橫行 ， 學生 安全 堪慮 。
處處 , 形容存在範圍內的每個地方。 , 澎湖 臺灣海峽 水域 ， 其實 商船 遺跡 < 處處 > 。
處 , 計算部位、地點的單位。 , 張所受 兩 < 處 > 刀傷 ， 一刀 深及 肺部 。
虛 , 專有名詞。中國天文學的星宿，為北方玄武之一。 , 北方 玄武 之象 ， 包括 斗 、 牛 、 女 、 < 虛 > 、 危 、 室 、 壁七宿 。
虛 , 形容不符合客觀事實而捏造的，通常有欺騙的意圖。 , 欣賞 文物 同時 ， 看到 傳承 過程 。 「 藝術 皆史 」 ， 誠然 < 虛 > 。
虛 , 形容因為不踏實而感覺不安。 , 打開 辦公室 電腦 ， 心 裡 有點 < 虛 > ， 有點 恐懼 。
虛 , 形容特定對象內容不豐富。 , 超 < 虛 > 園遊會 ， < 虛 > 打算 特地 寫出來 。
虛 , 形容特定空間或位置是空的，可供使用。 , 新開 440 套間 日日 房無 < 虛 > 床 ， 收入 較 上 年 增加 250 萬元 。
虛 , 形容結構不緊實，有許多空隙。 , 牆 < 虛 > ， 閉上 眼睛 衝 ！
虛 , 形容體力或身體狀況差的。 , 身體 補充回來 ， 會 比較 稍 < 虛 > 一點 ， 可能 容易 感冒 頭痛 。
虛 , 表故意做特定動作以誤導他人。 , 主席 < 虛 > 晃一招 ， 真切 了解 工程 人員 工作 環境 苦處 ？
虛 , 表沒有獲得預期效果的。 , 哼 ， 山 野蠻 夫 ， 知道 打架 ， < 虛 > 具其表 。
虛 , 表特定動作或狀態不完全。 , 聶 老頭 站 三尺 ， 手臂 < 虛 > 舉著 。
虜 , 以暴力、威脅的手段取得後述原來不屬於自己的財物。 , 明 嘉靖 時 ， 倭寇 猖獗 ， 常擾 海疆 ， 燒屋 殺人 ， < 虜 > 財掠女 ， 無所 不為 。
虜 , 挾持特定對象。 , 伊拉克 < 虜 > 伊朗 外交官 宣稱 遭到 拷問 。
虜 , 普通名詞。在戰爭中抓到的敵人。常用接尾詞。 , 天亮 時 ， 金軍 戰死 溺死 者 兩萬 人 ， 成為 戰 < 虜 > 者 三千 人 ， 失火 軍船 八百 艘 。
虜 , 普通名詞。舊時對外國或異族的稱呼。 , 華夏 夷狄 怎可 混為一談 ， 堂堂 神州 子民 ， 怎容 胡 < 虜 > 統治 。
虞 , 地方詞。舜祖先的封地，在今山西省平陸縣。 , 晉軍 滅 虢 后 凱旋 回師 ， 途經 < 虞 > 地 ， 虞 地 駐紮 下來 。
虞 , 專有名詞。姓。 , 儘管 身體 不適 ， < 虞 > 小姐 打 精神 招呼 。
虞 , 普通名詞。擔心的事件。 , 過度 處罰 學生 ， 會 「 教而殺 」 < 虞 > 。
號召 , 普通名詞。用來吸引群眾的訴求。 , 尤其 日本 職棒隊 ， 不少 國內 好手 加入 ， 頗 受 國內 球迷 關注 ， 不少 職棒 用品 專賣店 更以 日本 著名 球隊 用品 < 號召 > 。
號 , 專有名詞。接尾詞。交通工具所使用的名稱。 , 評選出 來 二十一 件 新 玩具 中 ， 一件 達達 父子 < 號 > 列車 ， 造形 以前 蒸氣 老 火車 ， 顏色 漂亮 ， 軌道 組合式 ， 可長 可短 。
號 , 普通名詞。依序所定的號碼。 , 透露 ， 該 委員會 共 印製 4508229 張 選票 ， 所有 選票 編好 < 號 > 放入 特製 信封 之中 。
號 , 普通名詞。接尾詞。專門從事前述行業的商店。 , 胡 不得已 折本 售出 所 收之繭 ， 虧損 達 1000 萬兩 以上 ， 全 < 號 > 倒閉 ， 胡 本人 亦 鬱鬱 而歿 。
號 , 普通名詞。接尾詞。標示尺寸的編號。 , 爸爸 牛仔褲 買 特大 < 號 > ， 商人 ， 賣完 。
號 , 普通名詞。生意的種類，強調其特殊性。 , 韓少慈 接到 電話 ， 當機立斷 ， 一口 答應 馬上 付 現款 ， 但要 分期 給 ， 先付 兩萬 ， 雙方 達成 協議 ， < 號 > 生意 韓少慈 全部 拿到 手 。
